ferrous_debris,soot_in_oil,cylinder_head_temp,exhaust_gas_temp,bearing_temp,engine_vibration,knock_sensor,crankshaft_vibration,oil_temperature,injector_pressure,oil_pressure,coolant_pressure,mass_air_flow,oxygen_sensor,egr_flow,RUL
1.529,2.537,71.467,389.978,37.533,1.014,44.91,878.6145564272005,84.539,7.068,0.074,0.218,1.757,0.167,6.339,982
12.371,77.181,81.839,474.087,43.61,1.392,14.379,496.08710230097654,63.145,4.046,0.014,0.216,1.591,0.754,7.241,941
85.259,110.952,115.87,766.206,105.937,6.813,81.539,901.8382195357353,113.995,11.831,0.276,0.108,3.494,0.932,17.729,794
16.105,81.767,99.711,521.255,42.124,4.29,13.308,793.6700874287774,19.008,4.198,0.09,0.211,2.319,0.172,9.133,855
14.643,35.504,73.762,591.676,77.717,2.34,32.138,880.3964100567669,51.414,7.371,0.089,0.235,0.609,0.065,12.21,948
26.262,119.603,110.173,833.009,86.137,5.729,79.909,232.36845719935906,102.915,10.547,0.253,0.12,4.288,0.917,17.687,480
58.717,124.9,127.443,650.375,94.273,5.194,80.385,904.8446474658689,105.016,16.332,0.254,0.116,3.986,0.943,16.384,451
14.262,33.043,91.538,531.78,57.404,3.669,2.61,385.8586081049926,24.368,1.421,0.028,0.171,3.05,0.011,3.934,969
79.188,133.152,116.442,725.933,107.31,7.616,70.074,215.00679987978867,116.523,16.247,0.228,0.118,3.656,0.94,18.271,372
19.707,81.458,77.336,334.707,31.736,2.87,67.03,688.2718379689999,66.358,3.074,0.003,0.188,2.057,0.003,11.178,929
11.205,17.787,82.349,515.897,31.014,2.148,53.046,321.11881134913006,2.746,6.225,0.024,0.204,2.924,0.513,8.549,862
100.0,140.0,130.0,850.0,110.0,10.0,91.11,46.77210175706859,127.473,20.0,0.415,0.001,9.265,0.832,20.0,184
100.0,140.0,130.0,850.0,110.0,10.0,91.132,114.2969011041568,127.596,20.0,0.474,0.089,8.885,0.18,20.0,124
13.786,14.978,78.935,364.471,80.958,0.519,36.361,804.4638506252779,14.823,8.972,0.093,0.178,2.65,0.695,14.629,821
13.464,5.09,93.652,633.289,48.873,0.173,49.993,333.8897367074284,51.657,8.653,0.099,0.196,1.399,0.536,2.881,867
4.336,86.49,83.846,395.828,30.585,2.475,12.352,566.6446700447374,44.337,7.781,0.075,0.177,0.604,0.519,0.828,840
0.004,88.9,101.737,254.119,30.394,3.88,11.799,270.69471233586603,61.465,2.295,0.019,0.173,0.472,0.484,13.226,812
3.772,21.87,109.542,337.024,58.183,1.103,66.279,330.09995512491946,93.727,3.434,0.056,0.214,2.541,0.628,7.763,844
67.475,135.514,112.783,788.152,105.544,8.566,79.288,222.85892886084218,106.197,11.763,0.256,0.147,4.111,0.921,17.291,606
92.109,123.348,121.712,719.299,88.38,5.754,78.759,241.93796650728282,111.06,13.436,0.207,0.107,3.604,0.921,17.071,309
63.185,121.838,123.654,781.431,100.621,5.975,71.51,992.5120644227784,115.871,16.964,0.213,0.11,4.16,0.941,17.04,757
18.794,8.294,70.617,501.019,32.163,4.806,37.018,342.96155765548616,64.201,5.009,0.038,0.195,1.196,0.006,10.698,835
68.148,115.129,122.842,845.621,100.657,5.14,71.27,220.99067420238256,108.425,15.848,0.271,0.146,3.416,0.949,18.195,547
6.774,60.71,73.583,345.189,56.849,0.502,57.458,695.8982267086133,3.86,7.121,0.082,0.187,0.874,0.247,13.711,847
18.159,3.193,80.926,417.551,31.239,2.321,30.049,609.3899052687113,58.573,5.657,0.03,0.207,1.834,0.495,9.345,910
100.0,140.0,130.0,850.0,110.0,10.0,89.653,160.13529348687734,125.807,20.0,0.423,0.257,7.843,0.736,20.0,167
9.778,43.492,76.629,459.14,45.743,0.768,39.224,598.0177671710999,25.977,7.632,0.045,0.211,2.338,0.091,5.604,858
4.514,43.322,88.369,278.709,78.54,1.464,58.528,692.9728700106564,38.437,8.634,0.071,0.19,0.512,0.05,2.624,973
66.951,128.513,122.929,670.282,85.54,5.831,74.428,209.0095368625971,118.555,15.396,0.209,0.14,3.747,0.933,17.137,606
17.03,72.879,72.574,381.667,54.733,2.828,57.62,296.7110751836152,82.375,2.17,0.068,0.178,1.672,0.782,5.357,999
9.495,68.676,77.201,398.383,65.494,3.953,22.753,431.5764183727496,93.237,6.344,0.059,0.178,2.385,0.046,8.91,824
5.322,40.987,105.331,434.019,78.586,2.074,23.537,414.84958690480045,82.449,2.826,0.084,0.24,0.213,0.739,4.776,839
14.485,72.828,91.362,317.98,39.177,3.64,7.584,673.5700326950459,5.909,7.089,0.051,0.178,0.782,0.153,10.016,903
11.706,72.663,96.512,327.286,81.825,1.076,24.13,542.1247257205399,22.154,6.895,0.043,0.188,2.955,0.658,10.977,819
0.713,21.573,88.436,594.756,75.781,3.743,9.174,366.8132003233798,48.333,3.596,0.052,0.226,0.63,0.29,12.823,946
18.379,50.216,73.525,261.197,60.688,2.204,18.878,463.63287348838026,37.08,6.92,0.014,0.21,2.079,0.774,12.004,940
33.861,121.71,128.015,658.918,89.145,8.475,81.697,204.1906738625981,109.602,17.389,0.277,0.102,4.136,0.942,16.457,709
16.844,22.879,95.254,566.671,51.96,4.671,51.088,714.4853409241512,99.003,2.089,0.041,0.232,1.851,0.325,9.098,882
2.668,95.75,100.146,406.69,68.928,2.475,68.479,354.435952347617,89.065,4.896,0.021,0.195,1.813,0.545,4.081,920
4.543,20.701,70.391,641.537,66.18,4.125,3.721,479.1343410890439,16.06,9.598,0.075,0.194,2.999,0.505,10.295,877
8.133,48.595,70.939,465.328,63.058,4.213,40.395,637.0733247072989,95.225,5.003,0.013,0.186,3.137,0.569,13.938,828
18.015,97.257,77.921,275.143,68.381,1.065,7.67,514.4976784066969,24.882,1.371,0.086,0.201,2.953,0.059,0.959,885
100.0,140.0,130.0,850.0,110.0,10.0,89.641,1066.7450018894772,129.593,20.0,0.311,0.269,5.701,0.384,20.0,116
15.434,15.583,84.868,449.975,52.051,3.222,63.291,421.264630977739,71.579,5.898,0.015,0.196,0.74,0.642,6.183,848
91.202,100.597,121.059,695.118,103.155,8.743,83.589,966.5988958584419,114.974,12.786,0.237,0.118,3.468,0.923,17.035,665
12.378,21.221,74.424,321.582,39.763,3.492,26.411,870.5813554285605,19.867,3.861,0.081,0.206,2.176,0.018,13.128,986
100.0,140.0,130.0,850.0,110.0,10.0,97.548,30.545037625586303,125.335,20.0,0.35,0.263,9.654,0.695,20.0,213
33.621,114.01,117.825,757.353,108.87,5.251,71.527,201.0259991188823,115.422,10.559,0.225,0.131,4.112,0.919,18.902,444
23.117,117.103,126.233,822.777,100.507,5.468,83.445,996.7315596510391,110.946,15.575,0.242,0.142,3.858,0.95,16.193,457
0.02,79.442,90.16,430.403,63.577,4.896,8.748,526.4652753624002,57.907,6.184,0.074,0.216,3.183,0.652,2.991,904
0.351,53.685,105.56,457.549,51.22,0.579,68.166,436.38896794719915,32.13,7.966,0.007,0.236,1.244,0.234,2.304,902
9.036,98.292,81.073,582.857,64.291,4.159,4.735,814.0721494924455,15.031,9.563,0.039,0.197,3.113,0.116,6.0,988
10.51,19.022,75.334,516.462,83.124,3.947,7.502,854.1636002340485,39.434,5.212,0.097,0.236,0.309,0.29,13.408,911
100.0,140.0,130.0,850.0,110.0,10.0,92.39,175.72764551288046,125.161,20.0,0.339,0.269,9.691,0.722,20.0,86
81.15,122.077,128.78,840.217,94.44,5.724,80.19,954.4543396735969,106.968,16.55,0.255,0.121,3.754,0.929,16.771,471
79.277,113.202,114.072,687.387,89.408,8.371,75.88,245.10363743048518,114.31,14.363,0.257,0.148,3.36,0.917,15.125,469
11.679,47.028,86.229,400.055,32.421,4.034,41.768,688.4488990384536,17.167,9.595,0.062,0.172,1.108,0.653,12.931,982
17.817,42.443,108.384,562.499,34.898,4.092,8.556,875.5571381546409,56.849,3.75,0.075,0.176,1.759,0.267,8.869,978
15.35,82.131,77.099,347.93,60.023,0.67,36.283,585.6200831723318,28.432,3.466,0.025,0.225,1.474,0.65,2.699,829
12.159,3.492,102.835,473.725,38.587,1.65,52.071,754.818191543769,51.012,9.384,0.06,0.199,1.87,0.493,13.238,982
2.108,9.503,93.146,639.372,77.173,4.25,19.337,681.1848163770045,32.86,7.223,0.076,0.221,0.507,0.266,6.465,863
90.021,107.265,117.268,735.037,87.456,5.102,80.097,913.0120041675581,106.098,12.384,0.228,0.123,3.467,0.918,16.14,764
56.05,123.882,114.629,764.844,100.899,7.198,71.563,994.5239731602385,113.151,15.089,0.224,0.135,3.721,0.941,15.236,371
4.995,59.485,93.813,561.387,35.464,2.148,59.808,592.6225347595611,57.786,9.466,0.065,0.163,2.434,0.099,7.098,908
49.203,102.291,115.069,805.763,98.194,7.78,82.938,204.72609722796898,116.59,13.864,0.224,0.11,4.053,0.917,16.184,351
11.861,94.405,83.226,257.198,55.702,0.906,38.496,351.9961819638207,48.281,9.117,0.095,0.188,2.69,0.342,3.264,917
4.54,46.24,93.562,437.828,42.327,3.841,24.147,374.46128159789276,7.084,6.617,0.006,0.164,1.228,0.49,8.856,948
15.383,10.62,100.326,614.576,32.903,0.8,37.609,658.5509804145945,43.941,2.775,0.03,0.213,2.184,0.539,7.466,922
100.0,140.0,130.0,850.0,110.0,10.0,85.515,1042.038189108209,124.74,20.0,0.338,0.274,8.973,0.679,20.0,140
62.198,124.298,127.985,758.623,99.852,6.178,73.595,221.6660780227704,109.917,15.342,0.204,0.149,4.185,0.909,16.506,671
11.243,83.404,100.273,633.185,65.53,4.152,1.697,747.5453630241964,69.482,2.174,0.056,0.214,1.562,0.063,8.434,934
57.728,103.426,128.122,674.866,103.066,8.714,72.469,249.31467692960683,100.532,16.915,0.275,0.123,3.388,0.933,16.046,491
8.215,50.837,71.281,342.212,50.003,2.374,39.325,394.87193091598624,53.79,7.609,0.021,0.213,2.372,0.568,10.5,940
100.0,140.0,130.0,850.0,110.0,10.0,87.097,1024.7298313998363,127.985,20.0,0.483,0.079,4.417,0.627,20.0,109
6.304,75.538,71.35,562.844,49.777,2.684,51.102,851.2657521631209,67.699,5.646,0.038,0.223,2.444,0.432,8.377,901
100.0,140.0,130.0,850.0,110.0,10.0,96.379,1099.6258421024484,127.525,20.0,0.385,0.279,6.625,0.709,20.0,65
18.908,70.385,102.481,531.793,83.019,3.933,65.616,416.03677138756285,77.592,5.666,0.059,0.216,0.203,0.752,6.255,894
4.685,60.368,109.144,636.86,54.337,1.53,12.394,637.198547867587,22.12,3.887,0.009,0.196,0.551,0.339,4.404,966
17.483,58.677,99.063,642.761,52.442,4.52,13.21,526.1970970538168,70.281,1.535,0.041,0.194,0.7,0.485,1.664,966
82.197,133.449,114.906,838.401,104.609,6.464,71.624,922.1704337993853,100.497,14.999,0.236,0.149,3.489,0.914,16.068,657
33.227,132.53,125.061,836.531,98.328,8.752,82.635,209.2310612725884,117.541,10.68,0.251,0.147,3.798,0.947,16.908,667
12.883,48.425,101.374,356.887,55.745,4.317,3.499,372.27536112779393,87.549,3.931,0.091,0.198,2.806,0.479,0.542,839
94.165,102.04,114.898,736.037,92.094,7.763,77.312,231.3950601493143,112.246,12.965,0.219,0.11,3.55,0.936,16.565,600
76.568,108.045,126.589,680.875,90.607,7.095,75.216,990.860025278213,108.96,18.789,0.225,0.138,3.565,0.922,15.873,460
39.305,130.847,128.931,688.107,107.26,5.72,76.847,217.3888287552644,108.395,13.257,0.256,0.126,3.751,0.904,15.184,302
4.496,26.277,89.642,344.979,53.246,0.516,26.465,370.005166114915,0.116,2.563,0.053,0.207,2.762,0.413,12.722,861
23.824,124.255,128.462,780.478,93.557,7.456,76.574,215.0061649760504,118.636,14.327,0.272,0.121,3.442,0.915,15.827,610
66.881,105.771,111.7,841.182,91.675,5.818,72.034,232.92544070908926,107.809,13.06,0.223,0.126,4.168,0.905,18.93,790
100.0,140.0,130.0,850.0,110.0,10.0,93.564,1070.8147689098314,122.908,20.0,0.475,0.033,6.753,0.576,20.0,251
8.033,34.014,98.382,491.139,83.677,3.8,28.534,731.4712708448772,79.971,9.653,0.094,0.217,0.99,0.086,13.63,871
38.297,115.696,113.968,756.571,104.254,6.987,75.234,906.2288271184492,119.007,10.199,0.236,0.139,3.757,0.913,16.016,599
4.769,68.865,108.732,626.728,44.595,0.971,17.94,388.50479705975874,91.657,4.989,0.094,0.186,1.035,0.002,10.401,957
69.278,136.734,110.431,749.231,99.073,7.483,77.787,911.1499918724435,109.433,14.084,0.236,0.14,3.955,0.914,17.573,511
15.728,92.097,72.489,373.002,64.168,0.048,37.367,892.5660403518517,7.667,2.328,0.023,0.193,1.437,0.684,12.517,870
9.79,54.033,97.775,571.387,32.847,4.039,48.902,400.8481769915184,46.869,2.166,0.045,0.182,0.502,0.534,8.451,947
5.372,6.843,70.658,398.015,49.407,3.212,68.386,771.1273124339622,87.691,3.075,0.02,0.168,1.953,0.361,6.059,805
87.248,130.502,122.294,834.055,96.05,5.416,73.319,986.2881303200097,119.095,13.717,0.266,0.124,3.41,0.94,16.184,568
100.0,140.0,130.0,850.0,110.0,10.0,95.577,1085.682541288711,121.654,20.0,0.336,0.293,5.88,0.322,20.0,173
8.184,86.461,84.924,563.882,62.618,2.069,16.034,888.8280868663874,35.753,3.899,0.043,0.186,2.235,0.642,2.821,879
10.449,70.683,83.848,426.146,58.089,4.317,31.267,515.4354113992742,37.387,5.528,0.073,0.228,1.818,0.152,6.295,934
1.184,75.442,94.09,550.759,71.717,4.412,65.09,381.87883248268895,76.531,4.666,0.059,0.2,2.595,0.013,14.288,974
58.975,105.916,112.401,720.434,94.913,8.553,79.752,235.0314945613907,114.413,15.388,0.223,0.115,3.446,0.932,18.479,632
17.009,68.136,105.922,520.41,39.634,0.954,58.443,519.6592040839724,67.99,6.962,0.084,0.196,0.46,0.016,4.001,851
58.712,117.572,120.521,708.053,95.097,5.203,83.811,235.2305986241177,119.317,17.522,0.221,0.12,3.981,0.93,15.623,579
29.594,106.115,121.405,812.018,95.588,5.874,74.355,235.78338090649277,110.725,12.343,0.23,0.12,3.746,0.949,18.115,664
7.354,88.893,93.809,561.513,49.486,3.469,67.297,708.9217333867059,28.671,8.569,0.026,0.178,0.5,0.441,1.621,986
61.812,121.289,117.088,752.747,100.983,7.633,71.355,955.2236733190056,114.264,11.578,0.276,0.148,3.536,0.908,18.811,543
7.411,19.379,92.676,382.678,82.011,1.391,9.08,795.321030269263,77.682,2.176,0.018,0.2,1.228,0.5,14.842,865
32.001,138.877,126.225,839.52,97.508,8.907,70.67,227.14402822452854,103.74,10.894,0.204,0.106,3.605,0.933,16.88,368
94.947,135.829,113.454,662.355,89.495,8.783,71.208,234.4268365064195,107.926,14.525,0.229,0.146,4.051,0.921,16.528,454
15.443,75.765,82.644,264.553,58.376,2.545,41.962,720.1928145840191,45.961,4.347,0.004,0.232,1.93,0.426,2.886,893
3.233,11.142,90.3,455.953,66.959,4.8,48.315,325.0995311716539,15.184,3.876,0.007,0.163,3.006,0.496,1.65,899
19.47,97.404,108.862,272.438,71.424,0.757,23.234,644.2871496153443,20.364,4.348,0.013,0.202,0.626,0.688,10.497,821
54.288,115.287,127.745,820.285,99.473,6.297,79.882,223.34907148029518,115.161,13.263,0.232,0.129,3.999,0.949,18.37,649
100.0,140.0,130.0,850.0,110.0,10.0,86.224,103.23960616717623,127.26,20.0,0.403,0.006,5.854,0.835,20.0,203
100.0,140.0,130.0,850.0,110.0,10.0,85.061,1026.7696042439661,126.418,20.0,0.436,0.032,4.967,0.693,20.0,290
19.732,63.044,90.41,493.327,47.198,3.847,64.625,639.2271299377287,89.021,4.446,0.08,0.233,2.022,0.444,5.491,1000
11.746,8.164,81.73,526.103,84.487,4.659,21.344,716.3284213637535,59.87,5.26,0.035,0.202,2.962,0.765,7.383,983
10.285,24.899,103.066,509.883,55.444,1.872,17.49,314.7820393024635,60.574,6.119,0.079,0.204,2.147,0.146,12.368,915
8.318,8.944,108.457,560.252,54.363,0.541,10.104,452.5597192014517,30.788,4.959,0.017,0.229,2.371,0.709,10.338,960
8.384,47.889,71.556,596.465,60.155,0.775,61.116,436.2544143681515,27.935,6.439,0.039,0.205,0.427,0.444,1.157,903
0.407,4.53,94.407,579.746,31.847,1.165,63.003,271.9764849500863,68.666,7.145,0.042,0.239,3.19,0.598,0.979,891
91.539,100.883,125.786,659.174,99.555,8.376,70.357,241.34152095550212,112.31,12.688,0.201,0.127,4.25,0.91,15.771,670
1.431,32.258,82.543,620.169,50.04,0.096,26.053,752.8573312734832,54.665,8.013,0.027,0.177,0.315,0.228,8.814,859
15.67,23.337,76.412,303.461,37.114,2.473,49.586,898.8884032135256,75.124,3.515,0.048,0.171,2.466,0.656,14.164,829
11.41,79.886,106.136,317.262,57.319,2.392,40.489,525.5936803482782,93.071,2.301,0.05,0.164,2.655,0.778,10.633,927
4.53,4.631,70.01,500.347,71.074,1.248,47.878,790.950765107934,20.742,4.091,0.07,0.199,2.431,0.522,6.316,977
4.751,17.599,88.053,416.212,38.649,3.01,55.039,268.3917477669372,73.976,4.786,0.064,0.169,1.291,0.126,7.492,818
6.945,52.572,108.665,421.878,83.728,2.26,10.261,535.1270902082397,66.434,3.998,0.035,0.214,1.288,0.277,7.697,953
6.863,97.925,71.742,502.184,50.987,4.54,16.027,811.6633457857823,38.594,6.543,0.041,0.205,2.496,0.707,10.161,976
12.474,75.539,104.856,427.79,84.499,0.181,37.082,495.1394646443064,27.24,1.568,0.022,0.198,2.106,0.253,12.193,903
14.53,48.471,101.223,306.119,83.556,1.021,27.793,805.780043423707,0.119,3.365,0.058,0.182,2.643,0.377,12.157,858
14.388,48.545,74.524,466.9,48.394,1.428,8.976,837.0776452020599,18.44,8.825,0.064,0.176,3.195,0.156,13.166,900
70.814,116.416,115.447,711.924,104.696,8.734,71.453,246.4099420290373,112.188,11.501,0.283,0.111,3.319,0.934,15.75,773
100.0,140.0,130.0,850.0,110.0,10.0,95.162,1004.6530109474227,127.372,20.0,0.475,0.061,6.663,0.416,20.0,135
26.338,105.428,122.135,819.465,90.506,6.899,78.728,956.5707902844916,113.617,15.134,0.252,0.103,3.7,0.908,18.115,425
2.565,48.742,101.749,465.143,48.123,4.023,7.584,772.4010472539335,10.024,6.085,0.086,0.194,2.615,0.003,4.171,844
6.425,63.876,102.324,637.908,49.311,2.218,54.112,407.1113435208581,95.707,2.648,0.072,0.167,3.076,0.093,14.811,899
11.156,81.162,93.807,434.845,64.934,1.418,66.182,509.7282398448091,20.911,6.233,0.094,0.225,2.894,0.578,3.281,833
15.944,41.203,91.368,257.309,58.67,1.598,64.128,578.1013777742581,55.005,7.553,0.056,0.172,2.163,0.364,7.683,826
5.016,36.48,88.587,320.1,82.041,3.282,22.12,423.91048318368064,66.336,4.539,0.074,0.164,1.164,0.332,14.108,856
100.0,140.0,130.0,850.0,110.0,10.0,91.143,40.80641035062375,126.395,20.0,0.312,0.066,9.638,0.04,20.0,77
4.399,60.33,95.102,382.542,52.805,4.831,65.25,365.9600614738739,30.974,3.805,0.015,0.214,0.65,0.718,11.691,968
8.021,45.369,92.783,442.906,36.49,1.181,46.293,355.2422526449442,73.468,2.059,0.074,0.174,2.98,0.634,5.339,806
82.159,128.88,110.489,763.951,99.085,7.914,79.492,909.8128882229225,107.331,10.58,0.282,0.137,4.124,0.928,15.312,515
100.0,140.0,130.0,850.0,110.0,10.0,96.974,184.36414380112316,128.884,20.0,0.499,0.012,4.567,0.189,20.0,282
13.462,61.314,85.223,550.864,56.379,0.174,41.271,598.8769341666597,10.7,2.385,0.02,0.199,0.291,0.532,14.726,930
4.125,99.411,83.776,537.963,42.327,2.328,31.106,699.6056141452061,85.382,5.22,0.019,0.178,1.164,0.614,7.596,961
5.968,41.885,94.915,434.365,43.395,2.827,34.614,572.5841461468204,62.824,8.224,0.021,0.216,3.082,0.719,9.59,806
12.592,56.555,97.122,442.667,42.159,1.245,49.447,894.3129617303213,14.497,3.891,0.095,0.174,0.86,0.777,3.607,887
100.0,140.0,130.0,850.0,110.0,10.0,97.035,183.663468869901,123.81,20.0,0.42,0.044,5.488,0.062,20.0,13
100.0,140.0,130.0,850.0,110.0,10.0,89.961,1068.8549763383007,124.273,20.0,0.418,0.004,6.509,0.064,20.0,13
29.458,116.844,110.848,682.328,99.647,7.972,77.233,954.4008150689705,112.646,17.821,0.219,0.122,3.536,0.915,15.184,778
12.296,48.255,77.841,319.022,41.354,3.835,33.551,520.7255681313297,70.602,8.769,0.054,0.197,2.394,0.641,10.265,918
11.842,66.143,108.772,577.675,39.801,2.906,29.238,382.09270466666453,31.398,2.632,0.086,0.183,2.088,0.164,9.134,983
12.014,16.831,94.795,465.455,34.13,3.099,55.262,257.4996789113429,83.465,3.406,0.059,0.19,1.194,0.544,4.408,992
11.043,43.345,107.477,462.466,33.098,3.988,7.387,377.17706956011284,40.429,3.542,0.062,0.205,0.446,0.225,4.228,965
14.557,64.711,73.65,299.857,72.831,0.557,25.002,775.2533824667757,19.008,4.298,0.095,0.213,2.815,0.483,12.15,965
1.281,95.613,75.41,513.764,42.975,0.194,53.837,335.6885668959141,39.555,3.07,0.083,0.173,0.252,0.155,11.159,888
5.305,32.916,98.242,461.423,77.81,0.263,43.853,765.7711195254723,58.19,2.077,0.047,0.212,0.832,0.488,4.471,820
12.848,58.301,86.973,382.964,59.001,4.68,62.326,835.2790015675145,70.337,4.426,0.007,0.234,1.457,0.644,12.301,963
100.0,140.0,130.0,850.0,110.0,10.0,91.508,148.0458144457385,128.499,20.0,0.426,0.269,7.879,0.062,20.0,83
0.005,21.173,108.02,637.113,79.743,0.897,14.317,258.1961791646799,51.899,4.403,0.015,0.201,2.118,0.71,9.511,827
10.868,45.219,108.686,588.446,71.16,3.801,36.485,601.8468338852036,22.0,2.617,0.054,0.215,1.609,0.109,5.295,850
100.0,140.0,130.0,850.0,110.0,10.0,95.297,1035.7384501308798,127.934,20.0,0.362,0.075,6.079,0.549,20.0,4
100.0,140.0,130.0,850.0,110.0,10.0,99.767,20.570616551104667,125.02,20.0,0.442,0.298,7.215,0.18,20.0,256
10.928,24.199,91.687,604.15,69.103,4.733,3.691,372.83215619051464,60.923,4.743,0.089,0.189,1.964,0.233,1.3,888
4.042,70.176,81.976,630.887,36.984,2.929,0.08,812.2224522357801,64.399,2.474,0.007,0.18,1.72,0.384,3.964,1000
45.53,129.702,122.918,823.132,103.787,5.805,73.713,202.6811685041233,118.872,12.265,0.269,0.121,4.26,0.933,18.178,697
3.85,14.032,83.311,557.748,52.525,0.565,26.518,296.9905673058981,51.718,7.427,0.076,0.209,2.016,0.372,2.031,969
8.851,72.308,73.616,440.985,55.933,1.027,38.483,299.0154886796513,41.6,2.065,0.069,0.233,2.065,0.188,1.99,859
100.0,140.0,130.0,850.0,110.0,10.0,86.103,53.31241670004567,121.698,20.0,0.452,0.259,4.945,0.883,20.0,163
74.267,123.28,114.437,788.502,95.05,8.466,74.279,923.6464733730354,106.786,11.404,0.202,0.109,4.033,0.923,18.708,687
8.957,45.532,72.929,370.748,48.034,3.624,45.093,541.5300407401064,99.099,2.239,0.061,0.203,0.294,0.365,14.475,990
71.297,120.163,111.288,735.904,98.748,6.35,79.754,222.29534752561864,115.851,14.286,0.271,0.138,3.789,0.907,17.251,548
100.0,140.0,130.0,850.0,110.0,10.0,98.54,1025.2125042435985,128.223,20.0,0.311,0.278,9.374,0.768,20.0,48
38.194,136.825,116.011,809.481,92.361,8.633,73.151,951.1734205831508,118.739,15.874,0.202,0.123,4.094,0.907,15.85,357
87.127,106.812,118.994,768.417,106.645,7.988,79.905,208.87931000305807,115.516,18.84,0.264,0.113,4.062,0.923,18.908,421
12.996,47.777,73.137,580.838,40.484,0.122,27.414,532.1913527102412,38.504,6.09,0.002,0.189,2.409,0.578,4.124,926
19.48,39.543,77.257,509.982,43.097,3.297,22.545,601.5331185900927,56.823,7.141,0.018,0.204,1.177,0.139,4.823,854
18.255,17.081,93.583,287.775,79.017,2.862,68.701,319.9195888303147,86.188,2.927,0.02,0.163,1.802,0.401,4.173,809
10.889,78.661,109.73,466.649,31.336,1.497,12.207,332.17197566491996,62.468,5.397,0.079,0.227,1.983,0.232,1.582,987
60.732,123.406,111.026,847.307,93.936,6.924,72.136,911.684133566507,111.177,11.158,0.23,0.122,3.795,0.911,15.309,372
18.336,89.976,81.897,251.256,73.536,4.279,18.701,529.7252016273553,72.04,5.822,0.075,0.199,2.007,0.131,10.58,997
14.174,81.358,88.004,252.476,36.614,0.503,23.83,298.40231598101843,7.336,8.307,0.079,0.167,1.287,0.374,4.067,812
8.815,51.938,71.227,358.904,66.308,3.813,59.276,279.0725991057375,77.926,7.729,0.061,0.17,1.287,0.677,2.407,888
15.438,43.589,74.153,511.869,69.28,3.593,18.58,328.91111634055255,55.179,1.184,0.037,0.233,3.111,0.457,9.499,967
7.921,55.918,82.751,484.326,46.991,4.554,20.436,406.2436051280921,40.519,3.047,0.007,0.185,1.976,0.411,2.599,827
100.0,140.0,130.0,850.0,110.0,10.0,90.213,144.32001969772378,128.657,20.0,0.351,0.261,7.149,0.073,20.0,295
28.92,124.731,112.697,792.488,100.589,7.544,77.777,932.2788729521222,109.229,16.696,0.246,0.142,3.727,0.941,18.846,721
